monks-1
663,1.0,1.0,1.0,1,1.0,1.0,1.0,0
702,1.0,1.0,1.0,1,1.0,1.0,1.0,0
746,1.0,1.0,1.0,1,1.0,1.0,1.0,0
665,1.0,1.0,1.0,1,1.0,1.0,1.0,0
682,1.0,1.0,1.0,0,1.0,1.0,1.0,1
monks-2
1224,1.0,1.0,1.0,1,1.0,1.0,1.0,0
1108,1.0,1.0,1.0,1,1.0,1.0,1.0,0
1307,1.0,1.0,1.0,0,1.0,1.0,1.0,1
1325,1.0,1.0,1.0,1,1.0,1.0,1.0,0
1255,1.0,1.0,1.0,1,1.0,1.0,1.0,0
monks-3
722,1.0,1.0,1.0,1,1.0,1.0,1.0,0
594,1.0,1.0,1.0,0,1.0,1.0,1.0,0
655,1.0,1.0,1.0,1,1.0,1.0,1.0,0
699,1.0,1.0,1.0,1,1.0,1.0,1.0,0
752,1.0,1.0,1.0,1,1.0,1.0,1.0,0
mushroom
13734,0.9314853556485355,0.9516742770167428,0.9038670039754246,6,0.9262981574539364,0.9434822242479489,0.9007832898172323,4
7632,0.9245118549511855,0.8921370967741935,0.9595229490422841,7,0.9246231155778895,0.8904109589041096,0.9617058311575283,3
8125,0.9764644351464435,1.0,0.9512106975063246,7,0.9723618090452262,1.0,0.9425587467362925,4
16973,0.9633891213389121,1.0,0.9241055294542826,8,0.957286432160804,1.0,0.9112271540469974,4
12014,0.948744769874477,1.0,0.8937477412359957,8,0.9505862646566164,1.0,0.897302001740644,4
house
462,0.9568106312292359,0.994475138121547,0.9375,2,0.9552238805970149,0.9726027397260274,0.9466666666666667,0
410,0.9601328903654485,0.9891304347826086,0.9479166666666666,1,0.9477611940298507,0.9594594594594594,0.9466666666666667,0
723,0.9568106312292359,0.9890710382513661,0.9427083333333334,1,0.9402985074626866,0.971830985915493,0.92,1
680,0.9601328903654485,0.9891304347826086,0.9479166666666666,1,0.9477611940298507,0.9594594594594594,0.9466666666666667,0
594,0.9601328903654485,0.9945054945054945,0.9427083333333334,1,0.9328358208955224,0.9852941176470589,0.8933333333333333,0
