monks-1
285,0.5,0.5,1.0,1,0.5,0.5,1.0,0
390,0.5,0.5,1.0,1,0.5,0.5,1.0,0
395,0.5,0.5,1.0,0,0.5,0.5,1.0,1
282,0.5,0.5,1.0,1,0.5,0.5,1.0,0
407,0.5,0.5,1.0,1,0.5,0.5,1.0,0
monks-2
680,0.621301775147929,0.621301775147929,1.0,1,0.6712962962962963,0.6712962962962963,1.0,0
841,0.621301775147929,0.621301775147929,1.0,0,0.6712962962962963,0.6712962962962963,1.0,1
627,0.621301775147929,0.621301775147929,1.0,1,0.6712962962962963,0.6712962962962963,1.0,0
648,0.621301775147929,0.621301775147929,1.0,0,0.6712962962962963,0.6712962962962963,1.0,1
1024,0.621301775147929,0.621301775147929,1.0,1,0.6712962962962963,0.6712962962962963,1.0,0
monks-3
416,0.7786885245901639,0.72,0.9,1,0.7222222222222222,0.7,0.8289473684210527,0
370,0.8114754098360656,0.7402597402597403,0.95,1,0.8472222222222222,0.8,0.9473684210526315,0
618,0.7131147540983607,0.6811594202898551,0.7833333333333333,1,0.7152777777777778,0.6996197718631179,0.8070175438596491,0
604,0.7786885245901639,0.7037037037037037,0.95,1,0.8055555555555556,0.75,0.9473684210526315,0
482,0.7459016393442623,0.7101449275362319,0.8166666666666667,1,0.7476851851851852,0.7468879668049793,0.7894736842105263,0
mushroom
606,0.8584379358437936,0.8290138000673174,0.8901337188290568,3,0.8563651591289783,0.834717607973422,0.8746736292428199,1
477,0.8879009762900977,0.8677285318559557,0.9056740151788941,4,0.8840033500837521,0.8597359735973598,0.906875543951262,1
434,0.8328103207810321,0.8850085178875639,0.7509938561619082,3,0.835427135678392,0.8720472440944882,0.7711053089643168,1
749,0.8838912133891214,0.8729144479943202,0.8886881098662812,3,0.8844221105527639,0.8859416445623343,0.8720626631853786,1
834,0.9196304044630405,0.9848612279226241,0.8464040477050958,3,0.9258793969849246,0.9850299401197605,0.8590078328981723,1
house
121,0.9069767441860465,0.91,0.9479166666666666,1,0.8283582089552238,0.7954545454545454,0.9333333333333333,0
132,0.9534883720930233,0.9944444444444445,0.9322916666666666,1,0.9253731343283582,0.9850746268656716,0.88,0
137,0.8837209302325582,0.9197860962566845,0.8958333333333334,1,0.8507462686567164,0.8571428571428571,0.88,0
92,0.8239202657807309,0.9426751592356688,0.7708333333333334,1,0.7835820895522388,0.8194444444444444,0.7866666666666666,0
82,0.9269102990033222,0.9427083333333334,0.9427083333333334,1,0.917910447761194,0.9324324324324325,0.92,0
