monks-1
21645,0.7338709677419355,1.0,0.46774193548387094,1,0.75,1.0,0.5,1
31568,0.7338709677419355,1.0,0.46774193548387094,1,0.75,1.0,0.5,0
20813,0.7338709677419355,1.0,0.46774193548387094,1,0.75,1.0,0.5,0
20907,0.7338709677419355,1.0,0.46774193548387094,1,0.75,1.0,0.5,0
30695,0.7580645161290323,0.8809523809523809,0.5967741935483871,1,0.6967592592592593,0.7575757575757576,0.5787037037037037,1
monks-2
59911,0.621301775147929,0.621301775147929,1.0,1,0.6712962962962963,0.6712962962962963,1.0,1
56189,0.621301775147929,0.621301775147929,1.0,1,0.6712962962962963,0.6712962962962963,1.0,0
58132,0.621301775147929,0.621301775147929,1.0,1,0.6712962962962963,0.6712962962962963,1.0,0
61911,0.621301775147929,0.621301775147929,1.0,0,0.6712962962962963,0.6712962962962963,1.0,1
63944,0.621301775147929,0.621301775147929,1.0,1,0.6712962962962963,0.6712962962962963,1.0,0
monks-3
19142,0.8114754098360656,0.8490566037735849,0.75,1,0.7962962962962963,0.8888888888888888,0.7017543859649122,0
26724,0.8360655737704918,0.8571428571428571,0.8,1,0.8472222222222222,0.9175257731958762,0.7807017543859649,0
20769,0.819672131147541,0.9130434782608695,0.7,1,0.8101851851851852,0.9294117647058824,0.6929824561403509,1
23990,0.8770491803278688,0.8260869565217391,0.95,1,0.8888888888888888,0.8571428571428571,0.9473684210526315,0
30100,0.7704918032786885,0.82,0.6833333333333333,1,0.8310185185185185,0.9428571428571428,0.7236842105263158,1
mushroom
30084,0.9752440725244073,0.987736900780379,0.9606071557643657,3,0.9790619765494137,0.9867139061116031,0.9695387293298521,1
35527,0.9632147838214784,0.9561027837259101,0.9681966028189375,3,0.9644053601340034,0.9547008547008548,0.9721496953872933,2
47536,0.9623430962343096,0.9570046578287352,0.9653053848933864,4,0.9610552763819096,0.952054794520548,0.9677980852915579,1
50151,0.9729776847977685,0.9756008739985433,0.9681966028189375,3,0.9744556113902848,0.974694589877836,0.9721496953872933,1
34686,0.930439330543933,0.9128312412831241,0.94615106613661,4,0.919179229480737,0.8956953642384106,0.9416884247171453,1
house
2026,0.9534883720930233,0.989010989010989,0.9375,1,0.9328358208955224,0.9714285714285714,0.9066666666666666,0
1355,0.9634551495016611,0.994535519125683,0.9479166666666666,1,0.9552238805970149,0.9726027397260274,0.9466666666666667,0
2014,0.9568106312292359,0.9890710382513661,0.9427083333333334,1,0.9328358208955224,0.9583333333333334,0.92,0
1909,0.9601328903654485,0.9945054945054945,0.9427083333333334,1,0.9402985074626866,0.958904109589041,0.9333333333333333,0
2335,0.9568106312292359,0.9890710382513661,0.9427083333333334,1,0.9477611940298507,0.9594594594594594,0.9466666666666667,0
